Data,Hora,Temperatura (°C),Umidade (%),Peso (g),Luminosidade (lumens)
2023-08-09,21:00:00,19.4,58.7,0.0,259.2
2023-08-09,22:00:00,19.2,53.2,0.0,198.4
2023-08-09,23:00:00,17.1,62.8,0.0,137.9
2023-08-10,00:00:00,15.9,63.6,0.0,239.6
2023-08-10,01:00:00,14.3,61.9,0.0,182.6
2023-08-10,02:00:00,14.9,65.9,0.0,230.6
2023-08-10,03:00:00,14.6,62.9,0.0,119.5
2023-08-10,04:00:00,15.7,59.4,0.0,136.1
2023-08-10,05:00:00,16.3,57.7,0.0,222.3
2023-08-10,06:00:00,19.8,56.3,0.0,743.1
2023-08-10,07:00:00,22.0,59.1,0.0,698.4
2023-08-10,08:00:00,22.4,50.4,0.0,641.9
2023-08-10,09:00:00,21.5,54.9,0.0,972.9
2023-08-10,10:00:00,21.5,53.7,0.0,744.8
2023-08-10,11:00:00,22.3,57.3,0.0,636.7
2023-08-10,12:00:00,20.7,51.2,0.0,804.4
2023-08-10,13:00:00,23.5,41.5,0.0,701.4
2023-08-10,14:00:00,20.7,45.7,0.0,993.3
2023-08-10,15:00:00,21.4,47.0,0.0,828.1
2023-08-10,16:00:00,24.1,52.9,0.0,854.9
2023-08-10,17:00:00,20.7,46.6,0.0,722.5
2023-08-10,18:00:00,16.4,57.3,0.0,118.8
2023-08-10,19:00:00,18.8,61.7,0.0,234.7
2023-08-10,20:00:00,18.4,56.2,0.0,117.9
2023-08-10,21:00:00,18.0,52.7,0.0,139.3
2023-08-10,22:00:00,17.9,59.8,0.0,117.1
2023-08-10,23:00:00,18.3,55.7,0.0,293.6
2023-08-11,00:00:00,15.5,58.3,0.0,199.8
2023-08-11,01:00:00,16.1,60.4,0.0,198.6
2023-08-11,02:00:00,15.0,65.0,0.0,158.8
2023-08-11,03:00:00,16.7,67.0,0.0,100.6
2023-08-11,04:00:00,16.2,59.7,0.0,114.1
2023-08-11,05:00:00,14.9,67.0,0.0,260.3
2023-08-11,06:00:00,21.9,57.6,0.0,803.7
2023-08-11,07:00:00,21.3,60.4,0.0,517.1
2023-08-11,08:00:00,20.6,57.2,0.0,841.4
2023-08-11,09:00:00,22.1,57.7,0.0,824.7
2023-08-11,10:00:00,19.0,56.2,0.0,806.5
2023-08-11,11:00:00,18.6,62.7,0.0,669.6
2023-08-11,12:00:00,23.5,47.8,0.0,706.5
2023-08-11,13:00:00,21.6,45.7,0.0,801.0
2023-08-11,14:00:00,21.8,43.0,0.0,813.5
2023-08-11,15:00:00,22.9,51.5,0.0,587.1
2023-08-11,16:00:00,21.5,51.6,0.0,574.9
2023-08-11,17:00:00,24.3,53.5,0.0,730.7
2023-08-11,18:00:00,18.3,54.3,0.0,198.0
2023-08-11,19:00:00,18.0,60.5,0.0,204.6
2023-08-11,20:00:00,18.4,59.9,0.0,151.1
2023-08-11,21:00:00,17.2,59.0,0.0,175.0
2023-08-11,22:00:00,18.2,55.3,0.0,222.4
2023-08-11,23:00:00,18.0,56.5,0.0,188.3
2023-08-12,00:00:00,15.4,64.3,0.0,264.4
2023-08-12,01:00:00,17.5,67.4,0.0,158.5
2023-08-12,02:00:00,15.2,63.4,0.0,280.0
2023-08-12,03:00:00,15.7,59.7,0.0,245.9
2023-08-12,04:00:00,14.9,65.3,0.0,140.7
2023-08-12,05:00:00,16.6,57.8,0.0,205.7
2023-08-12,06:00:00,20.2,56.2,0.0,779.9
2023-08-12,07:00:00,20.9,57.9,0.0,598.8
2023-08-12,08:00:00,20.7,56.4,0.0,890.4
2023-08-12,09:00:00,21.2,57.4,0.0,720.0
2023-08-12,10:00:00,20.8,53.4,0.0,760.5
2023-08-12,11:00:00,19.9,55.1,0.0,944.7
2023-08-12,12:00:00,22.2,47.6,0.0,965.0
2023-08-12,13:00:00,21.3,51.0,0.0,567.0
2023-08-12,14:00:00,22.8,44.8,0.0,514.5
2023-08-12,15:00:00,23.8,46.4,0.0,655.9
2023-08-12,16:00:00,22.1,42.4,0.0,563.7
2023-08-12,17:00:00,23.1,42.6,0.0,710.8
2023-08-12,18:00:00,18.1,61.8,0.0,223.8
2023-08-12,19:00:00,18.5,59.8,0.0,118.8
2023-08-12,20:00:00,17.9,60.7,0.0,255.1
2023-08-12,21:00:00,19.1,62.4,0.0,115.3
2023-08-12,22:00:00,17.6,57.7,0.0,197.3
2023-08-12,23:00:00,18.1,54.9,0.0,121.7
2023-08-13,00:00:00,15.0,62.2,0.0,250.3
2023-08-13,01:00:00,17.2,58.4,0.0,136.6
2023-08-13,02:00:00,15.3,68.2,0.0,230.8
2023-08-13,03:00:00,17.1,67.6,0.0,146.6
2023-08-13,04:00:00,14.8,68.6,0.0,110.7
2023-08-13,05:00:00,17.1,59.8,0.0,267.1
2023-08-13,06:00:00,20.4,60.0,0.0,528.1
2023-08-13,07:00:00,21.4,57.8,0.0,784.7
2023-08-13,08:00:00,20.3,51.7,0.0,592.7
2023-08-13,09:00:00,19.4,57.0,0.0,666.2
2023-08-13,10:00:00,20.1,52.8,0.0,838.8
2023-08-13,11:00:00,21.4,63.2,0.0,936.6
2023-08-13,12:00:00,21.6,48.6,0.0,731.9
2023-08-13,13:00:00,20.9,46.2,0.0,740.3
2023-08-13,14:00:00,24.5,48.8,0.0,650.2
2023-08-13,15:00:00,21.8,43.8,0.0,751.7
2023-08-13,16:00:00,21.6,42.7,0.0,891.6
2023-08-13,17:00:00,22.7,42.7,0.0,636.4
2023-08-13,18:00:00,18.7,55.5,0.0,170.2
2023-08-13,19:00:00,19.4,59.9,0.0,140.4
2023-08-13,20:00:00,17.5,63.4,0.0,240.2
2023-08-13,21:00:00,19.2,63.2,0.0,268.2
2023-08-13,22:00:00,18.5,60.9,0.0,249.1
2023-08-13,23:00:00,16.9,56.9,0.0,127.8
2023-08-14,00:00:00,15.7,60.0,0.0,131.0
2023-08-14,01:00:00,15.0,67.3,0.0,177.6
2023-08-14,02:00:00,16.2,67.9,0.0,203.5
2023-08-14,03:00:00,15.7,57.3,0.0,283.6
2023-08-14,04:00:00,16.4,61.8,0.0,101.0
2023-08-14,05:00:00,14.7,63.0,0.0,166.0
2023-08-14,06:00:00,20.1,54.9,0.0,953.1
2023-08-14,07:00:00,21.1,54.6,0.0,779.4
2023-08-14,08:00:00,20.6,63.6,0.0,963.4
2023-08-14,09:00:00,19.8,53.7,0.0,765.2
2023-08-14,10:00:00,21.8,57.3,0.0,611.4
2023-08-14,11:00:00,20.2,56.7,0.0,817.2
2023-08-14,12:00:00,21.9,52.0,2442.01,543.4
2023-08-14,13:00:00,23.0,51.7,0.0,998.2
2023-08-14,14:00:00,20.9,50.5,0.0,811.4
2023-08-14,15:00:00,24.8,50.7,0.0,641.8
2023-08-14,16:00:00,21.4,45.0,0.0,592.0
2023-08-14,17:00:00,21.5,47.8,0.0,844.7
2023-08-14,18:00:00,18.1,55.2,0.0,178.3
2023-08-14,19:00:00,18.3,59.7,0.0,262.0
2023-08-14,20:00:00,18.8,57.9,0.0,173.2
2023-08-14,21:00:00,16.6,54.8,0.0,266.7
2023-08-14,22:00:00,17.0,60.4,0.0,161.3
2023-08-14,23:00:00,19.3,53.3,0.0,164.8
2023-08-15,00:00:00,16.7,60.4,0.0,298.7
2023-08-15,01:00:00,14.1,62.4,0.0,211.8
2023-08-15,02:00:00,15.2,61.7,0.0,279.8
2023-08-15,03:00:00,15.1,58.8,0.0,263.9
2023-08-15,04:00:00,14.6,64.0,0.0,227.5
2023-08-15,05:00:00,14.5,61.9,0.0,112.2
2023-08-15,06:00:00,19.7,57.1,0.0,938.1
2023-08-15,07:00:00,21.8,59.4,0.0,744.1
2023-08-15,08:00:00,18.5,56.1,0.0,600.5
2023-08-15,09:00:00,21.3,57.3,0.0,805.2
2023-08-15,10:00:00,20.9,63.4,0.0,582.3
2023-08-15,11:00:00,21.1,59.4,0.0,524.9
2023-08-15,12:00:00,23.8,49.7,0.0,594.7
2023-08-15,13:00:00,23.0,49.4,0.0,773.1
2023-08-15,14:00:00,23.6,51.7,0.0,756.9
2023-08-15,15:00:00,23.7,44.6,0.0,594.7
2023-08-15,16:00:00,21.5,52.4,0.0,796.5
2023-08-15,17:00:00,22.5,46.6,0.0,520.0
2023-08-15,18:00:00,17.5,59.7,0.0,155.7
2023-08-15,19:00:00,18.1,56.0,0.0,121.1
2023-08-15,20:00:00,19.7,52.6,0.0,266.9
2023-08-15,21:00:00,17.8,51.7,0.0,290.4
2023-08-15,22:00:00,17.3,57.6,0.0,186.0
2023-08-15,23:00:00,19.1,60.7,0.0,283.9
2023-08-16,00:00:00,16.2,63.8,0.0,216.0
2023-08-16,01:00:00,14.7,62.4,0.0,128.3
2023-08-16,02:00:00,15.6,59.0,0.0,228.8
2023-08-16,03:00:00,15.1,62.9,0.0,204.3
2023-08-16,04:00:00,14.4,61.5,0.0,160.2
2023-08-16,05:00:00,17.6,63.6,0.0,149.3
2023-08-16,06:00:00,21.8,54.0,0.0,807.4
2023-08-16,07:00:00,18.2,53.9,0.0,967.0
2023-08-16,08:00:00,18.8,59.4,0.0,874.4
2023-08-16,09:00:00,19.8,56.1,0.0,962.3
2023-08-16,10:00:00,21.7,53.6,0.0,674.7
2023-08-16,11:00:00,19.9,54.4,0.0,873.1
2023-08-16,12:00:00,23.0,48.9,0.0,727.7
2023-08-16,13:00:00,20.9,44.0,0.0,626.5
2023-08-16,14:00:00,21.7,46.4,0.0,888.8
2023-08-16,15:00:00,21.3,46.0,0.0,641.0
2023-08-16,16:00:00,22.5,45.0,0.0,515.7
2023-08-16,17:00:00,21.7,50.6,0.0,875.0
2023-08-16,18:00:00,18.3,61.6,0.0,181.2
2023-08-16,19:00:00,17.9,56.9,0.0,275.5
2023-08-16,20:00:00,18.1,53.1,0.0,218.2
2023-08-16,21:00:00,19.8,57.4,0.0,223.1
2023-08-16,22:00:00,17.4,52.1,0.0,135.1
2023-08-16,23:00:00,17.2,51.5,0.0,168.1
2023-08-17,00:00:00,16.1,61.9,0.0,298.8
2023-08-17,01:00:00,14.7,60.1,0.0,235.2
2023-08-17,02:00:00,14.8,61.0,0.0,187.6
2023-08-17,03:00:00,14.3,64.6,0.0,183.3
2023-08-17,04:00:00,16.9,67.2,0.0,154.5
2023-08-17,05:00:00,15.7,65.8,0.0,257.0
2023-08-17,06:00:00,19.9,61.4,0.0,783.7
2023-08-17,07:00:00,21.1,55.1,0.0,689.7
2023-08-17,08:00:00,20.3,63.1,0.0,604.8
2023-08-17,09:00:00,21.5,53.4,0.0,500.3
2023-08-17,10:00:00,21.5,56.3,0.0,863.0
2023-08-17,11:00:00,22.0,59.1,0.0,502.0
2023-08-17,12:00:00,23.4,50.5,0.0,521.7
2023-08-17,13:00:00,22.7,46.4,0.0,676.1
2023-08-17,14:00:00,22.9,49.2,0.0,960.4
2023-08-17,15:00:00,22.2,48.9,0.0,651.1
2023-08-17,16:00:00,22.5,49.7,0.0,870.7
2023-08-17,17:00:00,23.9,47.1,0.0,882.0
2023-08-17,18:00:00,16.3,52.9,0.0,142.6
2023-08-17,19:00:00,16.9,58.4,0.0,142.2
2023-08-17,20:00:00,18.9,56.8,0.0,185.7
2023-08-17,21:00:00,17.3,61.5,0.0,251.7
2023-08-17,22:00:00,16.8,60.2,0.0,205.9
2023-08-17,23:00:00,17.6,60.2,0.0,294.1
2023-08-18,00:00:00,17.0,68.8,0.0,224.9
2023-08-18,01:00:00,15.1,57.7,0.0,278.2
2023-08-18,02:00:00,17.1,63.0,0.0,257.3
2023-08-18,03:00:00,15.6,64.1,0.0,161.3
2023-08-18,04:00:00,16.7,57.4,0.0,240.5
2023-08-18,05:00:00,16.0,60.0,0.0,149.6
2023-08-18,06:00:00,19.7,58.5,0.0,571.0
2023-08-18,07:00:00,19.8,53.1,0.0,974.1
2023-08-18,08:00:00,20.2,57.8,0.0,897.2
2023-08-18,09:00:00,20.3,52.1,0.0,519.6
2023-08-18,10:00:00,21.1,55.6,0.0,655.7
2023-08-18,11:00:00,22.3,53.2,0.0,594.4
2023-08-18,12:00:00,22.6,43.6,0.0,705.0
2023-08-18,13:00:00,22.9,46.6,0.0,956.1
2023-08-18,14:00:00,21.1,49.4,0.0,596.2
2023-08-18,15:00:00,23.6,51.4,0.0,641.1
2023-08-18,16:00:00,21.7,52.9,0.0,868.8
2023-08-18,17:00:00,21.9,46.1,0.0,537.2
2023-08-18,18:00:00,18.7,55.6,0.0,169.1
2023-08-18,19:00:00,18.2,53.1,0.0,216.1
2023-08-18,20:00:00,16.6,50.6,0.0,178.4
2023-08-18,21:00:00,17.8,55.5,0.0,155.0
2023-08-18,22:00:00,17.1,52.3,0.0,179.6
2023-08-18,23:00:00,18.6,56.8,0.0,220.2
2023-08-19,00:00:00,15.9,59.6,0.0,123.6
2023-08-19,01:00:00,15.5,59.9,0.0,268.8
2023-08-19,02:00:00,15.6,64.5,0.0,280.4
2023-08-19,03:00:00,14.0,60.4,0.0,200.8
2023-08-19,04:00:00,15.4,57.6,0.0,263.7
2023-08-19,05:00:00,17.5,67.2,0.0,157.3
2023-08-19,06:00:00,20.7,62.3,0.0,614.4
2023-08-19,07:00:00,20.8,60.2,0.0,724.1
2023-08-19,08:00:00,18.7,58.6,0.0,816.8
2023-08-19,09:00:00,21.0,56.8,0.0,841.1
2023-08-19,10:00:00,20.4,60.0,0.0,727.2
2023-08-19,11:00:00,18.8,60.1,0.0,869.7
2023-08-19,12:00:00,21.7,49.9,0.0,916.4
2023-08-19,13:00:00,23.7,48.5,0.0,783.2
2023-08-19,14:00:00,24.6,50.5,0.0,608.4
2023-08-19,15:00:00,22.6,49.6,0.0,629.5
2023-08-19,16:00:00,21.2,43.9,0.0,874.2
2023-08-19,17:00:00,23.7,47.1,0.0,850.5
2023-08-19,18:00:00,19.0,57.5,0.0,282.6
2023-08-19,19:00:00,17.8,57.2,0.0,140.7
2023-08-19,20:00:00,16.7,59.8,0.0,294.5
2023-08-19,21:00:00,17.3,55.4,0.0,221.1
2023-08-19,22:00:00,17.9,58.1,0.0,272.5
2023-08-19,23:00:00,18.7,62.5,0.0,274.5
2023-08-20,00:00:00,16.1,62.3,0.0,294.9
2023-08-20,01:00:00,16.0,65.0,0.0,176.2
2023-08-20,02:00:00,13.5,66.0,0.0,273.0
2023-08-20,03:00:00,16.3,68.7,0.0,229.5
2023-08-20,04:00:00,15.9,65.3,0.0,281.5
2023-08-20,05:00:00,14.5,60.0,0.0,264.3
2023-08-20,06:00:00,20.0,61.5,0.0,846.2
2023-08-20,07:00:00,21.0,54.7,0.0,758.9
2023-08-20,08:00:00,21.9,63.7,0.0,659.0
2023-08-20,09:00:00,20.0,60.0,0.0,714.3
2023-08-20,10:00:00,19.4,53.2,0.0,675.4
2023-08-20,11:00:00,20.1,53.9,0.0,765.0
2023-08-20,12:00:00,21.0,52.4,0.0,926.0
2023-08-20,13:00:00,23.5,52.4,0.0,758.4
2023-08-20,14:00:00,21.1,46.5,0.0,938.1
2023-08-20,15:00:00,21.7,43.7,0.0,701.6
2023-08-20,16:00:00,22.0,46.2,0.0,823.0
2023-08-20,17:00:00,22.6,48.7,0.0,557.7
2023-08-20,18:00:00,17.6,58.9,0.0,291.4
2023-08-20,19:00:00,16.9,55.1,0.0,234.6
2023-08-20,20:00:00,18.0,60.8,0.0,226.3
2023-08-20,21:00:00,18.3,57.1,0.0,109.4
2023-08-20,22:00:00,18.0,56.2,0.0,102.0
2023-08-20,23:00:00,18.8,57.7,0.0,221.3
2023-08-21,00:00:00,14.8,64.8,0.0,137.3
2023-08-21,01:00:00,15.0,60.1,0.0,264.4
2023-08-21,02:00:00,15.9,61.2,0.0,188.5
2023-08-21,03:00:00,13.6,60.9,0.0,213.4
2023-08-21,04:00:00,16.2,57.3,0.0,217.6
2023-08-21,05:00:00,15.5,59.6,0.0,141.7
2023-08-21,06:00:00,19.5,57.8,0.0,819.0
2023-08-21,07:00:00,20.6,53.6,0.0,855.4
2023-08-21,08:00:00,21.6,52.6,0.0,653.6
2023-08-21,09:00:00,19.2,54.8,0.0,792.5
2023-08-21,10:00:00,22.0,60.7,0.0,505.6
2023-08-21,11:00:00,20.7,60.3,0.0,922.5
2023-08-21,12:00:00,21.3,43.8,2497.95,974.2
2023-08-21,13:00:00,23.3,50.7,0.0,889.6
2023-08-21,14:00:00,22.2,49.0,0.0,713.0
2023-08-21,15:00:00,24.0,48.0,0.0,646.6
2023-08-21,16:00:00,22.6,49.5,0.0,627.5
2023-08-21,17:00:00,23.7,43.8,0.0,752.2
2023-08-21,18:00:00,18.4,52.6,0.0,104.2
2023-08-21,19:00:00,18.7,59.4,0.0,269.5
2023-08-21,20:00:00,18.7,58.4,0.0,173.9
2023-08-21,21:00:00,17.7,54.4,0.0,109.1
2023-08-21,22:00:00,18.4,53.5,0.0,130.8
2023-08-21,23:00:00,17.9,55.4,0.0,121.2
2023-08-22,00:00:00,14.4,56.6,0.0,133.9
2023-08-22,01:00:00,15.3,59.7,0.0,246.7
2023-08-22,02:00:00,17.0,60.2,0.0,161.0
2023-08-22,03:00:00,16.2,68.5,0.0,142.2
2023-08-22,04:00:00,14.4,58.8,0.0,196.5
2023-08-22,05:00:00,13.9,63.0,0.0,130.4
2023-08-22,06:00:00,21.5,58.2,0.0,714.0
2023-08-22,07:00:00,20.2,62.6,0.0,569.4
2023-08-22,08:00:00,20.0,58.5,0.0,524.5
2023-08-22,09:00:00,19.3,56.4,0.0,899.1
2023-08-22,10:00:00,21.0,60.9,0.0,708.4
2023-08-22,11:00:00,21.0,59.4,0.0,862.8
2023-08-22,12:00:00,22.2,49.9,0.0,636.0
2023-08-22,13:00:00,22.2,48.2,0.0,582.8
2023-08-22,14:00:00,22.0,41.5,0.0,757.6
2023-08-22,15:00:00,21.2,47.9,0.0,679.7
2023-08-22,16:00:00,22.6,53.8,0.0,961.6
2023-08-22,17:00:00,22.8,42.6,0.0,580.7
2023-08-22,18:00:00,17.1,53.4,0.0,293.7
2023-08-22,19:00:00,18.5,53.1,0.0,116.3
2023-08-22,20:00:00,17.8,61.0,0.0,284.1
2023-08-22,21:00:00,18.0,60.1,0.0,133.5
2023-08-22,22:00:00,17.2,52.9,0.0,250.9
2023-08-22,23:00:00,18.5,57.7,0.0,249.1
2023-08-23,00:00:00,15.1,61.9,0.0,261.4
2023-08-23,01:00:00,17.9,60.7,0.0,171.4
2023-08-23,02:00:00,14.5,67.4,0.0,226.6
2023-08-23,03:00:00,16.2,58.4,0.0,125.6
2023-08-23,04:00:00,14.9,59.7,0.0,135.2
2023-08-23,05:00:00,15.5,61.2,0.0,182.8
2023-08-23,06:00:00,21.6,53.2,0.0,598.1
2023-08-23,07:00:00,20.4,52.2,0.0,994.5
2023-08-23,08:00:00,19.8,55.7,0.0,897.4
2023-08-23,09:00:00,20.6,53.7,0.0,783.5
2023-08-23,10:00:00,22.0,59.3,0.0,822.1
2023-08-23,11:00:00,19.0,53.0,0.0,602.9
2023-08-23,12:00:00,23.4,46.4,0.0,581.2
2023-08-23,13:00:00,22.5,43.7,0.0,537.4
2023-08-23,14:00:00,23.0,43.3,0.0,803.8
2023-08-23,15:00:00,23.8,50.6,0.0,525.2
2023-08-23,16:00:00,21.5,44.9,0.0,969.0
2023-08-23,17:00:00,21.9,49.1,0.0,682.0
2023-08-23,18:00:00,18.6,52.0,0.0,280.1
2023-08-23,19:00:00,18.4,56.4,0.0,134.3
2023-08-23,20:00:00,18.8,55.6,0.0,105.0
2023-08-23,21:00:00,18.6,53.8,0.0,256.1
2023-08-23,22:00:00,17.1,57.6,0.0,158.5
2023-08-23,23:00:00,17.3,52.6,0.0,276.6
2023-08-24,00:00:00,17.3,65.6,0.0,191.0
2023-08-24,01:00:00,13.6,60.6,0.0,238.6
2023-08-24,02:00:00,13.3,64.8,0.0,180.6
2023-08-24,03:00:00,15.7,64.3,0.0,169.3
2023-08-24,04:00:00,15.2,65.0,0.0,122.2
2023-08-24,05:00:00,15.6,59.9,0.0,264.1
2023-08-24,06:00:00,20.0,53.1,0.0,910.1
2023-08-24,07:00:00,20.2,54.5,0.0,540.3
2023-08-24,08:00:00,19.4,55.7,0.0,643.7
2023-08-24,09:00:00,19.8,57.0,0.0,956.0
2023-08-24,10:00:00,20.0,58.5,0.0,743.6
2023-08-24,11:00:00,19.8,55.9,0.0,978.5
2023-08-24,12:00:00,21.3,48.4,0.0,988.3
2023-08-24,13:00:00,22.6,44.6,0.0,578.9
2023-08-24,14:00:00,24.5,48.0,0.0,916.3
2023-08-24,15:00:00,22.4,48.4,0.0,822.5
2023-08-24,16:00:00,21.5,45.8,0.0,615.3
2023-08-24,17:00:00,22.5,43.4,0.0,532.3
2023-08-24,18:00:00,18.9,59.0,0.0,115.5
2023-08-24,19:00:00,19.3,60.6,0.0,234.2
2023-08-24,20:00:00,17.6,63.3,0.0,236.1
2023-08-24,21:00:00,19.0,59.8,0.0,243.5
2023-08-24,22:00:00,18.6,58.7,0.0,154.0
2023-08-24,23:00:00,18.5,59.1,0.0,231.5
2023-08-25,00:00:00,15.5,60.1,0.0,167.5
2023-08-25,01:00:00,15.0,67.0,0.0,269.6
2023-08-25,02:00:00,14.9,55.6,0.0,213.3
2023-08-25,03:00:00,16.7,64.4,0.0,211.2
2023-08-25,04:00:00,16.7,56.5,0.0,211.9
2023-08-25,05:00:00,13.6,67.5,0.0,174.6
2023-08-25,06:00:00,19.9,59.5,0.0,951.2
2023-08-25,07:00:00,21.2,58.0,0.0,616.9
2023-08-25,08:00:00,20.8,56.3,0.0,846.2
2023-08-25,09:00:00,18.5,52.0,0.0,665.3
2023-08-25,10:00:00,20.1,57.9,0.0,707.3
2023-08-25,11:00:00,20.7,56.0,0.0,539.9
2023-08-25,12:00:00,21.1,50.8,0.0,740.2
2023-08-25,13:00:00,22.4,48.8,0.0,771.1
2023-08-25,14:00:00,22.8,51.7,0.0,964.2
2023-08-25,15:00:00,21.9,45.9,0.0,895.7
2023-08-25,16:00:00,23.4,44.4,0.0,938.5
2023-08-25,17:00:00,23.0,46.1,0.0,666.8
2023-08-25,18:00:00,17.0,51.3,0.0,217.4
2023-08-25,19:00:00,17.0,52.1,0.0,233.2
2023-08-25,20:00:00,18.6,58.0,0.0,256.7
2023-08-25,21:00:00,17.1,56.7,0.0,115.8
2023-08-25,22:00:00,17.5,60.6,0.0,251.3
2023-08-25,23:00:00,19.4,59.4,0.0,279.6
2023-08-26,00:00:00,14.8,61.3,0.0,196.4
2023-08-26,01:00:00,14.3,61.4,0.0,125.9
2023-08-26,02:00:00,15.3,65.1,0.0,216.9
2023-08-26,03:00:00,15.1,63.8,0.0,215.0
2023-08-26,04:00:00,13.6,56.8,0.0,283.9
2023-08-26,05:00:00,14.3,67.3,0.0,291.8
2023-08-26,06:00:00,21.4,55.4,0.0,673.9
2023-08-26,07:00:00,20.6,58.3,0.0,509.5
2023-08-26,08:00:00,20.2,53.9,0.0,611.3
2023-08-26,09:00:00,21.5,59.5,0.0,772.1
2023-08-26,10:00:00,18.3,56.3,0.0,536.1
2023-08-26,11:00:00,21.8,61.3,0.0,883.0
2023-08-26,12:00:00,23.8,50.7,0.0,573.1
2023-08-26,13:00:00,23.3,45.2,0.0,722.0
2023-08-26,14:00:00,23.9,48.6,0.0,938.0
2023-08-26,15:00:00,22.6,50.1,0.0,727.4
2023-08-26,16:00:00,22.5,46.6,0.0,521.0
2023-08-26,17:00:00,21.1,50.6,0.0,589.0
2023-08-26,18:00:00,16.6,60.9,0.0,224.1
2023-08-26,19:00:00,18.9,59.8,0.0,220.7
2023-08-26,20:00:00,17.5,57.3,0.0,178.0
2023-08-26,21:00:00,17.7,56.5,0.0,254.3
2023-08-26,22:00:00,17.0,56.2,0.0,101.1
2023-08-26,23:00:00,17.5,59.5,0.0,235.0
2023-08-27,00:00:00,15.0,62.1,0.0,225.6
2023-08-27,01:00:00,15.5,59.6,0.0,279.9
2023-08-27,02:00:00,16.1,62.1,0.0,256.4
2023-08-27,03:00:00,14.4,68.2,0.0,212.1
2023-08-27,04:00:00,16.9,60.7,0.0,112.7
2023-08-27,05:00:00,14.8,64.4,0.0,270.8
2023-08-27,06:00:00,19.4,58.6,0.0,948.6
2023-08-27,07:00:00,20.4,54.2,0.0,821.8
2023-08-27,08:00:00,21.0,54.6,0.0,921.1
2023-08-27,09:00:00,21.7,53.0,0.0,819.2
2023-08-27,10:00:00,22.5,55.6,0.0,635.1
2023-08-27,11:00:00,20.2,53.3,0.0,620.5
2023-08-27,12:00:00,22.1,52.6,0.0,562.1
2023-08-27,13:00:00,22.9,53.5,0.0,617.7
2023-08-27,14:00:00,24.1,47.1,0.0,742.1
2023-08-27,15:00:00,21.5,46.2,0.0,748.0
2023-08-27,16:00:00,22.7,47.7,0.0,516.2
2023-08-27,17:00:00,23.8,49.9,0.0,815.5
2023-08-27,18:00:00,18.5,59.5,0.0,270.3
2023-08-27,19:00:00,18.0,54.2,0.0,289.1
2023-08-27,20:00:00,18.6,52.7,0.0,219.1
2023-08-27,21:00:00,17.5,57.9,0.0,190.5
2023-08-27,22:00:00,18.5,55.7,0.0,193.1
2023-08-27,23:00:00,17.4,62.5,0.0,285.5
2023-08-28,00:00:00,14.9,63.4,0.0,218.4
2023-08-28,01:00:00,13.7,68.2,0.0,165.5
2023-08-28,02:00:00,17.3,66.4,0.0,128.7
2023-08-28,03:00:00,15.0,55.4,0.0,102.4
2023-08-28,04:00:00,15.0,62.4,0.0,227.6
2023-08-28,05:00:00,13.8,68.6,0.0,171.0
2023-08-28,06:00:00,20.5,63.6,0.0,628.7
2023-08-28,07:00:00,21.3,60.3,0.0,622.7
2023-08-28,08:00:00,20.4,58.7,0.0,833.6
2023-08-28,09:00:00,21.1,58.0,0.0,997.6
2023-08-28,10:00:00,20.5,60.4,0.0,743.3
2023-08-28,11:00:00,20.6,56.4,0.0,943.0
2023-08-28,12:00:00,21.5,43.0,2570.26,859.2
2023-08-28,13:00:00,22.7,46.1,0.0,591.4
2023-08-28,14:00:00,21.5,48.9,0.0,771.7
2023-08-28,15:00:00,21.9,51.0,0.0,741.8
2023-08-28,16:00:00,22.0,40.8,0.0,549.2
2023-08-28,17:00:00,20.9,40.6,0.0,964.5
2023-08-28,18:00:00,16.4,59.2,0.0,261.4
2023-08-28,19:00:00,16.7,57.5,0.0,129.0
2023-08-28,20:00:00,18.2,58.9,0.0,240.0
2023-08-28,21:00:00,17.9,60.1,0.0,290.6
2023-08-28,22:00:00,17.8,59.5,0.0,238.3
2023-08-28,23:00:00,18.7,62.0,0.0,197.7
2023-08-29,00:00:00,17.6,67.3,0.0,237.7
2023-08-29,01:00:00,14.8,61.9,0.0,270.5
2023-08-29,02:00:00,16.8,60.5,0.0,269.5
2023-08-29,03:00:00,15.8,60.5,0.0,256.9
2023-08-29,04:00:00,13.2,56.7,0.0,244.2
2023-08-29,05:00:00,15.7,62.8,0.0,283.1
2023-08-29,06:00:00,19.2,57.0,0.0,514.8
2023-08-29,07:00:00,22.0,52.9,0.0,955.1
2023-08-29,08:00:00,20.1,57.9,0.0,796.9
2023-08-29,09:00:00,19.4,52.1,0.0,708.8
2023-08-29,10:00:00,20.9,53.0,0.0,647.2
2023-08-29,11:00:00,19.7,54.5,0.0,987.5
2023-08-29,12:00:00,21.5,44.0,0.0,713.1
2023-08-29,13:00:00,23.5,46.4,0.0,522.7
2023-08-29,14:00:00,22.0,45.0,0.0,663.4
2023-08-29,15:00:00,22.1,44.4,0.0,598.4
2023-08-29,16:00:00,23.6,49.6,0.0,993.4
2023-08-29,17:00:00,23.2,47.9,0.0,724.4
2023-08-29,18:00:00,17.1,60.7,0.0,117.4
2023-08-29,19:00:00,16.4,55.7,0.0,289.0
2023-08-29,20:00:00,17.0,56.2,0.0,143.3
2023-08-29,21:00:00,17.5,58.8,0.0,134.0
